,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.4275125989369839,0.48448087330381195,0.15967524992328497,0.05128272676233214,0.42016516574220963,0.022891272048045863,0.24476547831668705,-0.3279765252841822,0.23837743449284132,-0.1385777212326873,0.2068714042182489,-0.16678494419331757,0.2787776057748461,-0.1853408334662041,0.2012968381298592,-0.24118140203040705,0.2865209485712643,-0.23833864954639905,0.24221661920372695,-0.22732258741792277,0.23744326217412226
1,0.3810237241536454,-0.44967119794876464,0.11293056479374308,-0.023405130285614195,0.4974159973521508,-0.09790691682954544,0.2474111832101218,-0.10081108254705073,0.18747904739169807,-0.2580996041803547,0.21215478533349552,-0.21099432284948594,0.32181394047699285,-0.22361653811278703,0.2621740819577896,-0.22115739921583377,0.23713820432705623,-0.21887454282744168,0.25497178037256085,-0.21061164457902293,0.24214453882911013
2,0.2211401527489265,-0.8986684136614265,0.8375663905053137,-0.2549992192064472,0.4272684050146893,-0.34613373333193076,0.17013227651913665,-0.41634788497109576,0.3140636705127897,-0.1820694393890927,0.23399511514321203,-0.20313752378367145,0.2845874848226617,-0.2854094265447551,0.2860211124394336,-0.2070673396777285,0.28350540914437605,-0.22725152989018138,0.24444931653577218,-0.20963050043505915,0.2537476407311585
3,0.7695783769564901,-0.2427205342094696,0.056261558276407886,-0.5157310112548645,0.2163312817552645,0.041699776920682385,0.5760901258525408,-0.3699669764262845,0.20415722591377738,-0.17918317880038925,0.22750402581288265,-0.2274881274051137,0.17327771667500302,-0.2900682466301341,0.25566666841991736,-0.24111684231015618,0.22481826988391673,-0.22964062563157261,0.2324207462182868,-0.22766688037927096,0.24182635496463956
4,0.38988734824197246,0.6182138102793904,-0.11096575411865417,0.6898869110035448,0.5288173948427852,-0.15161289266625388,-0.046198771516324344,-0.40705022460245543,0.2301890157379347,-0.029515488347769736,0.16383577676861005,-0.23941289838500057,0.2944306950168596,-0.11935148482532676,0.24819010799787455,-0.2547761569006455,0.20964358234799008,-0.2343580885846781,0.25465319921477914,-0.22306228684051055,0.23026047254433313
5,0.435106535200277,0.05644567697226055,0.9023059570268832,-0.5404625900005706,-0.12852819081277445,-0.29683148706097784,0.2919629764937177,-0.40586517672772326,0.3355122007235507,-0.08611010067779912,0.3076473987015551,-0.2778968185301327,0.26727090897898,-0.21583088530829397,0.2663233835274115,-0.21185023942657355,0.24223490975654038,-0.2422862007052209,0.22134129993267737,-0.23269512581314644,0.2418499706292785
6,0.36237281702090796,-0.8799390125348645,-0.17013819345728587,0.14767458669764455,0.42231590938390395,-0.27701449665004274,0.33634467564397563,-0.20599277446922293,0.23257726411526458,-0.30701249019237564,0.3676882282714502,-0.25429650841647855,0.24748243470391706,-0.19769101353618113,0.17699603268849962,-0.23463956754266158,0.2452895429398445,-0.23253302623736039,0.24239729909847418,-0.2337325273110833,0.24675235528126716
7,0.03506253877982757,0.4580818390655834,0.7074617085144739,-0.33490371068856484,0.21264483266405554,-0.4468277529417244,0.3689561268556001,0.013351333649740837,0.2520312800886759,-0.17510534401255806,0.2887490030422557,-0.22958718575286796,0.26997104770264135,-0.1750536686224191,0.33205394316952663,-0.24996839189506748,0.24990598665161623,-0.22188760987755773,0.26454850409838704,-0.23107253411390838,0.2583829972685687
8,0.4930055727155309,-0.7428019709661298,0.6359701684021746,0.38405214985269076,0.48730435926993576,-0.0385378287907705,-0.1192570350517741,-0.17395996952415227,0.5421606027313295,-0.1708273868114858,0.3170642457628676,-0.25010986357884435,0.20489293116846752,-0.13099033866983767,0.23455685756593425,-0.21415589612121821,0.2511972725491789,-0.2375883996328534,0.2381580012406317,-0.22174546028960407,0.22568281479015417
9,0.6863085347487268,-0.8357782479121543,0.5755511914846541,-0.7146564874925709,0.6641434043154852,-0.12376738154134137,0.44768657786071353,-0.31383407280731324,0.23265093051706098,-0.23843947890040051,0.3327086135933972,-0.23535316686835683,0.25149065938373916,-0.22518442479973722,0.2656802693745024,-0.23767421234807617,0.22971429728531412,-0.2297633262446901,0.22858024460536286,-0.25205108591477954,0.25318253121695844
10,0.5291845190660016,0.09651426397695828,0.613824343103837,-0.0512668130120546,0.5669765274341598,-0.4432140113782259,0.3284933582737988,-0.18800150038340235,0.15908884730921136,-0.1867482025016325,0.2309885114337742,-0.11833207233928533,0.2638339753529251,-0.1792314966549471,0.23371071267692334,-0.23285840084410214,0.2488379603167763,-0.2063440693008951,0.24089441561018643,-0.22841271974564048,0.2485234938198515
11,-0.25178738375615994,0.17113576814829257,0.19911093322683548,0.21739485307805695,0.38783768865040447,-0.12140507014352364,0.24890545303527034,0.1134007396546759,0.07246151626645858,-0.28601710167508254,0.5210546001819123,-0.2248941321682818,0.2289115062623348,-0.2139664655510951,0.2317309245490473,-0.1997454071870146,0.21964326610569174,-0.22367480476424917,0.24136612957668713,-0.237284320743121,0.23639506264476107
12,-0.30596710138638206,-0.48379694129052164,0.7598490873856976,-0.2790684922984903,0.25052970706435307,0.24406771841983343,0.17042277358162772,-0.4784243468912186,0.43855519299325185,-0.31343118662674607,0.3287109992728985,-0.07985907292219796,0.34403852508813504,-0.21980269276714592,0.22770334478575704,-0.23162867394600917,0.2578061707935948,-0.2543675746169256,0.22621048714399583,-0.23527977429152003,0.2396901694575133
