,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.5939383084043218,0.3690419401013819,0.8047123485704739,-0.045467805675731346,0.5800380186407933,-0.06366815239611243,0.3903565587351507,-0.3465906390045344,0.2658077170785757,-0.3220627291407409,0.3737902062909649,-0.3563455406455552,0.3772440815560471,-0.21297920350475624,0.35203701839555407,-0.26175351200087654,0.2500674979711674,-0.2915144345629156,0.3044385961906519,-0.2730445739601443,0.29917595531771896
1,0.201535416852836,0.395060470439848,0.6823220180107128,0.2536977399350744,-0.06534825314614504,-0.11082500488226305,0.03463920194722225,-0.2860926851763745,0.3438702186594319,-0.35272672177492753,0.29013480598996594,-0.18602509572546516,0.36707104061126283,-0.211665013269898,0.3536377146014054,-0.2607355267321556,0.29993134832522256,-0.2964943756289617,0.33038397907692335,-0.2927389803333517,0.2802111057284715
2,1.4962104087282737,0.1674033641306173,-0.14010346822150682,-0.5514826881973502,0.42680065819176416,0.09040508258554876,0.34264736742741847,-0.2737532069388428,0.31809464632234874,-0.3638769316494057,0.2467950275776021,-0.2534468838328196,0.3351681352930627,-0.3735368881264526,0.3180574764369992,-0.33800132369408237,0.2970401707749465,-0.2560632723921659,0.29372982610463605,-0.28908649049328505,0.3353744547712025
3,1.0200582137539562,-1.5027009935123163,-0.06555945820580956,-0.4598687763474371,0.7858642684125123,-0.8210489705992101,0.5715115352031042,-0.22663210730801894,0.7338663226074694,-0.5319527880206453,0.3673934772040432,-0.3954730633826161,0.41705059586329646,-0.3345290717413397,0.32544510816548405,-0.29026946462478453,0.2853864695651815,-0.31567048785910534,0.30027482323453236,-0.31122856303388907,0.2987133407984485
4,0.47787467479826595,-0.5325678639946512,0.2609510050496143,1.0929008631607149,0.014643101299194486,0.031609002800869125,0.5042784445520636,0.21769496565552493,0.45137305680148965,-0.1109955459091242,0.40798808515400076,-0.17928669031940578,0.2815575550546355,-0.3580202854242175,0.33508067721126783,-0.3012825453131353,0.33444246848866194,-0.2588499244227974,0.2758864265784937,-0.2871221884461848,0.29619274839664655
5,0.37365692194206884,-0.8793424727777384,0.588926146716011,-0.4001036674737684,0.7247809175471513,0.2588722241412927,0.7478303221836047,-0.22606958058323146,0.4842462693539344,-0.14876807167588688,0.41136874489968595,-0.23042207013068575,0.3614245028976366,-0.336649521671244,0.296552085635813,-0.2638343583627786,0.3063583259001939,-0.27352709096234157,0.3123076861392844,-0.28334410280990646,0.3106636160444428
6,0.007093399076896006,-0.3105233228350107,-0.021677631929350006,-0.9612584594095429,0.33346061543580024,-0.15085654976707188,0.21181099591279398,-0.3386661464498417,0.6346818765349908,-0.24990619633411762,0.3677900995548829,-0.23334125299588723,0.34003940998441234,-0.30951953146389466,0.3566495677771211,-0.21242192816083824,0.3264899801880629,-0.30540083950215013,0.3418579949423227,-0.27729458985359956,0.30445227058150265
7,0.04570458438030718,0.8998346756863168,-0.15422646201449342,-0.344014280668941,0.29060755506035935,0.028631480170763113,0.2331786372314288,0.1287762716127869,0.12414244754226973,-0.23175921864946195,0.27545729119332185,-0.17451374257608196,0.28184880712052357,-0.3463907674941894,0.35080911593712966,-0.3153682299587658,0.28260699116774224,-0.2613807456783144,0.3031382026812836,-0.3141584975710838,0.3037003400737593
8,1.123781468112178,1.075997257095334,-0.42341359915191523,0.009550957507538019,0.20115228485421155,-0.23947706898842233,0.2815050401862327,-0.29600189194833876,0.2793594232738642,-0.3580545314246491,0.4026264164387101,-0.37979370825656655,0.34420310487559874,-0.3150433313364148,0.3480945113859273,-0.3185218909671995,0.2774229363837254,-0.26963878541308267,0.3111827069622635,-0.2669276992255655,0.3016754282298537
9,0.45873967211528943,-0.08101999727670184,0.46768395937334906,0.07277762205266061,0.5248693422366827,-0.4497360430630722,0.2488082548103279,-0.8317374630670404,0.14117410942760522,-0.6320160321802479,0.35195304494669616,-0.3193969688671288,0.26608925778272524,-0.29938154514760296,0.2023785254185882,-0.27463366864042354,0.31846755339067956,-0.2994286734560223,0.3086060595032174,-0.29887566189266485,0.29862187917356703
